"accgrpid","userid1","branchname","uwritrname"
140688,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140689,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140690,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140691,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140692,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140693,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140694,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140695,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140696,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140697,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140698,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140699,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140700,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140701,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140702,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140703,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140704,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140705,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140706,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140707,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140708,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140709,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140710,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140711,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140712,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140713,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140714,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140715,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140716,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140717,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140718,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140719,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140720,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140721,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140722,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140723,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140724,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140725,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140726,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140727,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140728,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140729,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140730,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140731,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140732,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140733,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140734,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140735,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140736,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140737,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140738,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140739,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140740,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140741,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140742,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140743,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140744,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140745,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140746,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140747,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140748,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140749,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140750,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140751,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140752,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140753,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140754,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140755,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140756,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140757,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140758,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140759,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140760,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140761,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140762,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140763,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140764,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140765,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140766,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140767,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140768,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140769,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140770,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140771,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140772,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140773,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140774,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140775,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140776,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140777,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140778,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140779,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140780,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140781,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140782,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140783,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140784,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140785,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140786,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140787,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140788,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140789,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140790,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140791,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140792,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140793,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140794,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140795,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140796,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140797,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140798,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140799,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140800,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140801,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140802,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140803,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140804,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140805,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140806,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140807,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140808,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140809,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140810,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140811,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140812,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140813,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140814,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140815,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140816,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140817,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140818,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140819,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140820,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140821,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140822,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140823,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140824,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140825,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140826,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140827,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140828,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140829,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140830,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140831,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140832,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140833,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140834,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140835,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140836,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140837,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140838,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140839,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140840,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140841,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140842,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140843,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140844,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140845,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140846,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140847,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140848,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140849,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140850,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140851,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140852,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140853,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140854,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140855,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140856,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140857,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140858,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140859,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140860,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140861,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140862,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140863,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140864,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140865,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140866,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140867,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140868,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140869,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140870,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140871,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140872,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140873,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140874,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140875,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140876,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140877,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140878,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140879,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140880,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140881,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140882,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140883,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140884,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140885,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140886,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140887,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140888,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140889,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140890,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140891,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140892,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140893,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140894,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140895,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140896,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140897,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140898,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140899,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140900,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140901,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140902,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140903,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140904,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140905,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140906,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140907,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140908,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140909,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140910,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140911,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140912,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140913,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140914,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140915,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140916,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140917,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140918,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140919,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140920,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140921,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140922,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140923,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140924,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140925,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140926,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140927,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140928,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140929,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140930,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140931,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140932,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140933,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140934,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140935,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140936,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140937,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140938,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140939,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140940,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140941,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140942,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140943,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140944,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140945,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140946,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140947,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140948,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140949,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140950,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140951,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140952,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140953,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140954,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140955,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140956,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140957,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140958,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140959,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140960,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140961,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140962,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140963,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140964,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140965,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140966,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140967,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140968,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140969,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140970,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140971,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140972,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140973,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140974,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140975,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140976,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140977,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140978,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140979,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140980,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140981,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140982,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140983,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140984,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140985,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140986,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140987,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140988,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140989,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140990,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140991,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140992,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140993,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140994,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140995,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140996,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140997,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140998,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
140999,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141000,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141001,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141002,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141003,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141004,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141005,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141006,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141007,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141008,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141009,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141010,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141011,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141012,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141013,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141014,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141015,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141016,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141017,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141018,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141019,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141020,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141021,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141022,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141023,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141024,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141025,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141026,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141027,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141028,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141029,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141030,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141031,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141032,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141033,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141034,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141035,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141036,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141037,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141038,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141039,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141040,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141041,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141042,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141043,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141044,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141045,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141046,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141047,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141048,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141049,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141050,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141051,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141052,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141053,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141054,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141055,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141056,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141057,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141058,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141059,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141060,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141061,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141062,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141063,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141064,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141065,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141066,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141067,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141068,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141069,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141070,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141071,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141072,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141073,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141074,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
141075,HIC_COMM_UK,United Kingdom,PropFA_Combined_UK_EU
